C_wt,dL,Stress
77.342,0.1612578183412552,262.54262020698553
77.342,0.1622319966554641,264.1875860209504
77.342,0.1634231358766555,265.99793151167296
77.342,0.1644259244203567,267.7528828388214
77.342,0.165569856762886,269.5287073290558
77.342,0.1668897420167923,271.2049828876495
77.342,0.1678911000490188,272.8595824691925
77.342,0.1691613942384719,274.62737881977847
77.342,0.1702094823122024,276.3975836122589
77.342,0.1714417934417724,278.1665089199829
77.342,0.1723215579986572,279.8845308047485
77.342,0.1734516620635986,281.7189607144165
77.342,0.1745474338531494,283.40808129644773
77.342,0.175715684890747,285.1654410654907
77.342,0.17690110206604,286.8569700894165
77.342,0.178067922592163,288.7211041157837
77.342,0.1792473793029785,290.5274355366822
77.342,0.180241584777832,292.30165439898684
77.342,0.1811890602111816,293.9699018179321
77.342,0.1823678016662597,295.6774871211548
77.342,0.1835280060768127,297.6058462647095
77.342,0.1848878860473632,299.41137487164315
77.342,0.1860418319702148,301.07881947662355
77.342,0.1869239807128906,302.8987987349243
77.342,0.1882519721984863,304.7476792959596
77.342,0.1894092559814453,306.4592786690064
77.342,0.1904594898223877,308.3202014395142
77.342,0.1915638446807861,310.1064625112915
77.342,0.1926038265228271,311.7819352559204
77.342,0.1937294006347656,313.61154828179934
77.342,0.1947135925292968,315.27658444488526
77.342,0.1958718299865722,317.0018316553345
77.342,0.1965317726135254,318.7326985635376
77.342,0.1976919174194336,320.5293962168579
77.342,0.1987977027893066,322.27953066021735
77.342,0.1998815536499023,324.0007638008423
77.342,0.2012372016906738,325.7870248726196
77.342,0.2024979591369629,327.61021538677977
77.342,0.2035276889801025,329.3924623887329
77.342,0.2044475078582764,331.07596327301025
77.342,0.2056753635406494,332.8774778101196
77.342,0.20670747756958,334.53849990338136
77.342,0.2075017690658569,336.30388781207284
77.342,0.2088779211044311,337.9616986494751
77.342,0.2100576162338256,339.7030021392212
77.342,0.2111295461654663,341.4948829087525
77.342,0.2122012376785278,343.2843552363892
77.342,0.2131837606430053,345.10674293658445
77.342,0.2142795324325561,346.9146799854126
77.342,0.2152198553085327,348.628687800354
77.342,0.216631293296814,350.426991081604
77.342,0.2178133726119995,352.15384391998293
77.342,0.2188376188278198,353.8654432930298
77.342,0.2199352979660034,355.53128227008057
77.342,0.2207278013229369,357.2179944102173
77.342,0.221969723701477,358.86296022418213
77.342,0.2227398157119751,360.5103344800417
77.342,0.224263310432434,362.2684970630493
77.342,0.2249995470046997,363.9600260869751
77.342,0.2263857126235962,365.6796535996704
77.342,0.2272990942001343,367.356731972229
77.342,0.2283319234848022,369.0233737632448
77.342,0.2294415235519409,370.7301562525025
77.342,0.2302817106246948,372.43854436969
77.342,0.2313979864120483,374.21677730181887
77.342,0.2325719594955444,376.0150805830688
77.342,0.2335599660873413,377.6809195601197
77.342,0.2347656488418579,379.456744050354
77.342,0.2356396615505218,381.16829324752814
77.342,0.236881822347641,382.95375150534056
77.342,0.2378712594509125,384.5995201332704
77.342,0.2389331758022308,386.2444859472351
77.342,0.2399898469448089,387.92798683151256
77.342,0.2411819398403168,389.72067041500856
77.342,0.2423416078090668,391.5454665570984
77.342,0.243447870016098,393.2410096508484
77.342,0.2446652352809906,395.113171816864
77.342,0.2456956803798675,396.8986300746765
77.342,0.2466836869716644,398.61745477340696
77.342,0.2479134500026703,400.3884623798523
77.342,0.2489219605922699,402.0671463803407
77.342,0.2501979768276214,403.8758862431336
77.342,0.2513614594936371,405.68864017575066
77.342,0.2523990571498871,407.429140851532
77.342,0.2535439431667328,409.2780214125672
77.342,0.2545872628688812,410.989620785614
77.342,0.2556658685207367,412.6394034833679
77.342,0.256849855184555,414.4489461601257
77.342,0.2579456269741058,416.21112281295785
77.342,0.2587031126022339,417.9861444892273
77.342,0.2595478296279907,419.77641963082885
77.342,0.2609454393386841,421.5474272372742
77.342,0.2619596719741821,423.3457305185242
77.342,0.2629958391189575,425.0894424501648
77.342,0.2641259431838989,426.80746433493033
77.342,0.2653294801712036,428.50541587057495
77.342,0.2663737535476685,430.15921263815306
77.342,0.2674475908279419,431.8170234755554
77.342,0.268445611000061,433.5085524994812
77.342,0.2696176767349243,435.328531757782
77.342,0.2706719636917114,437.0136382699889
77.342,0.2717138528823852,438.7188151313172
77.342,0.2728959321975708,440.50507620309446
77.342,0.2739259004592895,442.1701123661803
77.342,0.2750555276870727,443.9531621820984
77.342,0.2760378122329712,445.6735925087585
77.342,0.2771116495132446,447.43336071969605
77.342,0.27802574634552,449.1746642094421
77.342,0.279065728187561,450.8950945361023
77.342,0.2801891565322876,452.6267642582703
77.342,0.2813435792922973,454.3688705619812
77.342,0.2824617624282837,456.2008920297546
77.342,0.2834659814834595,457.8683366347351
77.342,0.2845116853713989,459.5622741005553
77.342,0.2857018709182739,461.3637886376648
77.342,0.2867056131362915,463.1187399648133
77.342,0.2877918481826782,464.8423815473328
77.342,0.2889057397842407,466.56200906002806
77.342,0.290023922920227,468.3932277138367
77.342,0.2911797761917114,470.1714606459657
77.342,0.2923637628555298,471.967355485321
77.342,0.2935696840286255,473.8178416742859
77.342,0.2945753335952759,475.5760042572937
77.342,0.2954193353652954,477.3052655375672
77.342,0.2963796854019165,478.9895692358093
77.342,0.2975794076919556,480.75736558639534
77.342,0.2986732721328735,482.5797532865906
77.342,0.2998512387275696,484.39366126428223
77.342,0.3008735775947571,486.1084718931885
77.342,0.3019073605537414,487.8192684522705
77.342,0.3030055165290832,489.522036871704
77.342,0.3040474057197571,491.3661005489502
77.342,0.3051617741584778,493.1435306671144
77.342,0.3062012791633606,494.7981302486572
77.342,0.3073099255561829,496.5008986680908
77.342,0.3083551526069641,498.2654837628174
77.342,0.3094237446784973,500.0918855328369
77.342,0.3103492856025696,501.78100611486815
77.342,0.3113854527473449,503.4845773482666
77.342,0.3127472996711731,505.2628102803955
77.342,0.3137696385383606,507.073958585083
77.342,0.3148377537727356,508.8690506104737
77.342,0.3158615231513977,510.6215934957276
77.342,0.3169732689857483,512.3636997994385
77.342,0.3179836869239807,514.0351584742432
77.342,0.319101870059967,515.7596028707276
77.342,0.3200398087501526,517.4559487784423
77.342,0.3212156891822815,519.271913966919
77.342,0.3223834633827209,521.085470713501
77.342,0.3235078454017639,522.8966190181885
77.342,0.3245559334754944,524.6082183912354
77.342,0.3254976868629456,526.2708461124266
77.342,0.3264079689979553,527.9471216710207
77.342,0.3273892998695373,529.6755801373291
77.342,0.3285537362098694,531.3879823243408
77.342,0.3296375870704651,533.1509617911377
77.342,0.3307257294654846,534.9131384439696
77.342,0.3317037224769592,536.6423997242432
77.342,0.3328395485877991,538.4158157725832
77.342,0.3338218331336975,540.096105401001
77.342,0.3349199891090393,541.7804090992431
77.342,0.3359037041664123,543.5377688682861
77.342,0.3370257019996643,545.3569453126222
77.342,0.3380418419837952,547.0340236851806
77.342,0.3391595482826233,548.841157920044
77.342,0.340151846408844,550.4917434317629
77.342,0.3411455750465393,552.1423289434814
77.342,0.3420653939247131,553.8426889210207
77.342,0.3430472016334533,555.6241331090088
77.342,0.3441877961158752,557.3991547852784
77.342,0.3452997803688049,559.1773877174071
77.342,0.3464356064796448,560.9500009517823
77.342,0.3474379181861877,562.6431356036377
77.342,0.3486295342445373,564.4542839083252
77.342,0.3495078682899475,566.1329679088135
77.342,0.3506293892860413,567.8293138165284
77.342,0.3516197800636291,569.5786454459228
77.342,0.352755606174469,571.4227091231688
77.342,0.3537874817848205,573.1278859844972
77.342,0.3548775315284729,574.9655271500243
77.342,0.3558655381202698,576.7060278258058
77.342,0.3569775223731994,578.5187817584227
77.342,0.3580151200294494,580.4070002037354
77.342,0.3590198159217834,582.1314446002198
77.342,0.3602557778358459,583.9474097886962
77.342,0.3612375855445862,585.6108403238526
77.342,0.3623833358287811,587.3583656218262
77.342,0.3633475005626679,589.0370496223145
77.342,0.3644656836986542,590.8883386252443
77.342,0.365441769361496,592.5493607185059
77.342,0.3665818870067597,594.3235795808106
77.342,0.3675017058849335,596.1074322106933
77.342,0.3686394393444061,597.8800454450684
77.342,0.3696298301219939,599.6044898415528
77.342,0.3707675635814667,601.437314123291
77.342,0.3717679679393768,603.1015474724121
77.342,0.3727492988109589,604.767386449463
77.342,0.3737554252147674,606.6395486154785
77.342,0.3747257888317108,608.2949510109862
77.342,0.375923603773117,610.1060993156739
77.342,0.3768419921398163,611.7823748742677
77.342,0.3779797255992889,613.5718472019042
77.342,0.3789539039134979,615.320376017334
77.342,0.3800792396068573,617.1210877404785
77.342,0.3810615241527557,618.7869267175294
77.342,0.3821997344493866,620.5595399519042
77.342,0.3831791579723358,622.3706882565917
77.342,0.3841972053050995,624.0838932575683
77.342,0.3851651847362518,625.7786335373536
77.342,0.3863019645214081,627.5970071677248
77.342,0.3872599303722381,629.2427757956542
77.342,0.3882450759410858,630.8981781911623
77.342,0.3891391456127167,632.5439468190917
77.342,0.390083760023117,634.2418983547362
77.342,0.3912515342235565,635.9799905886231
77.342,0.3923258483409881,637.6988152873536
77.342,0.3933396041393279,639.3574289387208
77.342,0.3943037688732147,641.0345073112792
77.342,0.3954419791698456,642.8745569187013
77.342,0.3964237868785858,644.540395895752
77.342,0.3974995315074921,646.2945444089355
77.342,0.3984512984752655,648.0824111086426
77.342,0.3994755446910858,649.9393198093262
77.342,0.4005779922008513,651.7408343464356
77.342,0.4015650451183319,653.5567995349121
77.342,0.4025397002696991,655.2659904660645
77.342,0.4035896956920624,657.0586740495605
77.342,0.4042496383190155,658.1794023444825
77.342,0.4051918685436249,659.9351564855958
77.342,0.4063477218151093,661.7133894177248
77.342,0.407433956861496,663.4522844655762
77.342,0.4085535705089569,665.2714609099121
77.342,0.4095315635204315,666.921243607666
77.342,0.4105357825756073,668.6384626784667
77.342,0.4115037620067597,670.3147382370605
77.342,0.4126138389110565,672.0865486574708
77.342,0.4136557281017304,673.8262465192871
77.342,0.4146251380443573,675.5563106135254
77.342,0.4157557189464569,677.2630931027833
77.342,0.4168176352977753,679.0180444299317
77.342,0.4179238975048065,680.8492630837402
77.342,0.4189858138561249,682.6748620397948
77.342,0.4199876487255096,684.5727142526856
77.342,0.4210519492626189,686.4071441623536
77.342,0.4222731292247772,688.2006305598145
77.342,0.4234152436256409,689.9827270341493
77.342,0.4244914650917053,691.720016454071
77.342,0.4254298806190491,693.4565030600281
77.342,0.4263816475868225,695.1255532929382
77.342,0.4273515343666077,696.847589247528
77.342,0.4284453988075256,698.5977236908875
77.342,0.4293957352638245,700.3542806459656
77.342,0.4304419159889221,702.1076263451844
77.342,0.4315376877784729,703.9211830917664
77.342,0.43259197473526,705.7339370243835
77.342,0.4336472153663635,707.4230576064148
77.342,0.4347239136695862,709.2823747489931
77.342,0.4356275200843811,710.9425940282898
77.342,0.4365416169166565,712.5883626562195
77.342,0.4376993775367737,714.3103986108093
77.342,0.4387636780738831,716.1191384736023
77.342,0.4399276375770569,717.8684701029969
77.342,0.4409433007240296,719.5953229413757
77.342,0.4419437050819397,721.3045138725281
77.342,0.4430471062660217,723.098000269989
77.342,0.4441319108009337,724.8352896899111
77.342,0.4450879693031311,726.5645509701843
77.342,0.4461918473243713,728.3275304369812
77.342,0.4473496079444885,730.1258337182312
77.342,0.4484954476356505,731.9586579999694
77.342,0.4495039582252502,733.7264543505554
77.342,0.4504957795143128,735.4613353285828
77.342,0.4515271782875061,737.3302862387392
77.342,0.4524455666542053,739.0145899369812
77.342,0.4536672234535217,740.7261893100281
77.342,0.4546332955360413,742.3936339150085
77.342,0.4558759331703186,744.2264581967469
77.342,0.4568191170692444,745.9733813842469
77.342,0.4579158425331116,747.7588396420593
77.342,0.458867609500885,749.4094251537781
77.342,0.4600110650062561,751.2197706445007
77.342,0.4610334038734436,752.9875669950868
77.342,0.4621377587318421,754.7987152997744
77.342,0.4631519913673401,756.5817651156923
77.342,0.4642835259437561,758.4338569325869
77.342,0.4651995301246643,760.1302028403015
77.342,0.4661951661109924,761.874717585907
77.342,0.4671850800514221,763.6706124252624
77.342,0.4682937264442444,765.4889860556335
77.342,0.469419538974762,767.2054023124695
77.342,0.4704695343971253,769.052677245575
77.342,0.4716196656227112,770.7811357118835
77.342,0.4725137352943421,772.5240448295593
77.342,0.4737115502357483,774.34562971579
77.342,0.4748092293739319,776.1182429501648
77.342,0.4757276177406311,777.7864903691101
77.342,0.4767175316810608,779.5013009980164
77.342,0.4777236580848694,781.311646488739
77.342,0.4789333939552307,782.9855136054382
77.342,0.4798379540443421,784.7348452348327
77.342,0.48093181848526,786.4006842118837
77.342,0.4818978905677795,788.1098751430359
77.342,0.4827757477760315,789.9033615404968
77.342,0.4839072823524475,791.5868624247743
77.342,0.4849937558174133,793.2960533559267
77.342,0.486021339893341,795.0461877992859
77.342,0.4871237874031067,796.7601956142273
77.342,0.4880693554878235,798.5199638251648
77.342,0.4891751408576965,800.3230839902037
77.342,0.4902394413948059,802.0579649682312
77.342,0.4912636876106262,803.7824093647156
77.342,0.4922378659248352,805.5421775756531
77.342,0.4933932423591614,807.3709877875673
77.342,0.4944971203804016,809.1034603237
77.342,0.4954755902290344,810.8222850224306
77.342,0.4965336918830872,812.6310248852234
77.342,0.4976418614387512,814.4919476557312
77.342,0.4986055493354797,816.2019414008486
77.342,0.4996998906135559,817.9593011698913
77.342,0.5007956624031067,819.7319144042664
77.342,0.5018990635871887,821.5077388945007
77.342,0.5028637051582336,823.1655497319031
77.342,0.5038531422615051,824.8827688027037
77.342,0.5048354268074036,826.54780496579
77.342,0.5059073567390442,828.2698409203798
77.342,0.5070474743843079,830.1323693188173
77.342,0.5080135464668274,831.818278644989
77.342,0.5090535283088684,833.4656529008486
77.342,0.5100739598274231,835.2414773910828
77.342,0.5112197995185852,837.0494144399111
77.342,0.5122616887092589,838.8099854648133
77.342,0.5132835507392883,840.5392467450866
77.342,0.5142257809638977,842.2540071981201
77.342,0.5152977108955383,844.0466907816162
77.342,0.5163376927375793,845.7582901546631
77.342,0.5174458622932434,847.541339970581
77.342,0.5185378193855286,849.3420516937256
77.342,0.5195754170417786,850.9966512752685
77.342,0.5205419659614563,852.7186872298586
77.342,0.5216334462165833,854.4214556492919
77.342,0.522571861743927,856.162759139038
77.342,0.5235779881477356,857.8109362088624
77.342,0.5247376561164856,859.6501830023193
77.342,0.5258334279060364,861.4436693997802
77.342,0.5269115567207336,863.2235079598389
77.342,0.5279815793037415,865.0370647064209
77.342,0.5290558934211731,866.9140437562256
77.342,0.5299938321113586,868.5951361986084
77.342,0.5310857892036438,870.3075383856201
77.342,0.5321257710456848,872.0600812708742
77.342,0.5332415699958801,873.8760464593506
77.342,0.5342796444892883,875.7401804857178
77.342,0.5353396534919739,877.5746103953858
77.342,0.5364177823066711,879.4034206072998
77.342,0.5374739766120911,881.1551606785889
77.342,0.5385015606880188,882.9349992386475
77.342,0.5394914746284485,884.6016410296631
77.342,0.540485680103302,886.2907616116944
77.342,0.5415919423103333,888.1067268001709
77.342,0.5424779057502747,889.7773826610107
77.342,0.5434339642524719,891.4295738006592
77.342,0.5442717671394348,893.1066521732178
77.342,0.5450935363769531,894.7926618511352
77.342,0.546055793762207,896.5042612241823
77.342,0.5470814704895021,898.3105926450805
77.342,0.5481638908386229,900.0567130186157
77.342,0.5489859580993652,901.7072985303344
77.342,0.5501117706298828,903.5232637188112
77.342,0.5510978698730469,905.291862883362
77.342,0.5523495674133301,907.0853492808228
77.342,0.5533156394958496,908.7865120723268
77.342,0.5543675422668457,910.6369982612916
77.342,0.5553078651428223,912.4007805420532
77.342,0.5563616752624512,914.1404784038696
77.342,0.5572857856750488,915.860105916565
77.342,0.5583419799804688,917.6166628716431
77.342,0.5592718124389648,919.3973042456664
77.342,0.5601658821105957,921.0470869434204
77.342,0.5613017082214355,922.84860148053
77.342,0.5622739791870117,924.5353136206668
77.342,0.5633058547973633,926.2107863652956
77.342,0.5643258094787598,928.0219346699828
77.342,0.5653519630432129,929.7239002754516
77.342,0.5664377212524414,931.4507531138306
77.342,0.5676178932189941,933.273140814026
77.342,0.5685439109802246,935.0794722349244
77.342,0.5696039199829102,936.8858036558228
77.342,0.5706696510314941,938.6255015176392
77.342,0.571713924407959,940.3651993794556
77.342,0.5725817680358887,942.0390664961548
77.342,0.5736556053161621,943.7554827529908
77.342,0.574589729309082,945.5842929649048
77.342,0.5754919052124023,947.288667012268
77.342,0.5765957832336426,949.0484352232056
77.342,0.5776495933532715,950.742372689026
77.342,0.5786137580871582,952.4716339692992
77.342,0.5796136856079102,954.2924160415648
77.342,0.5806417465209961,955.9943816470336
77.342,0.5816397666931152,957.7645864395143
77.342,0.5827598571777344,959.5604812788696
77.342,0.583681583404541,961.3475451646118
77.342,0.5847277641296387,963.1032993057252
77.342,0.5856776237487793,964.9240813779908
77.342,0.5867037773132324,966.6710045654908
77.342,0.5877399444580078,968.4034771016236
77.342,0.5887556076049805,970.1150764746704
77.342,0.5896077156066895,971.8347039873656
77.342,0.5906219482421875,973.6586973154908
77.342,0.5917215347290039,975.4537893408814
77.342,0.5927257537841797,977.1966984585572
77.342,0.5937571525573729,978.8665515054324
77.342,0.5946917533874512,980.5171370171512
77.342,0.5955715179443359,982.2825249258424
77.342,0.5965776443481445,983.9483639028932
77.342,0.5975356101989746,985.5941325308228
77.342,0.5983777046203613,987.3201825552368
77.342,0.5994515419006348,989.0325847422488
77.342,0.6004095077514648,990.8003810928344
77.342,0.6014159917831421,992.5022463465576
77.342,0.6023339033126831,994.149620602417
77.342,0.6033719778060913,995.95836046521
77.342,0.6042698621749878,997.766297514038
77.342,0.6052836179733276,999.57985426062
77.342,0.6063498258590698,1001.3500590531006
77.342,0.607343316078186,1003.0415880770264
77.342,0.6082998514175415,1004.7355255428466
77.342,0.6093717813491821,1006.5763779642334
77.342,0.6104074716567993,1008.283963267456
77.342,0.6114236116409302,1010.0204498734132
77.342,0.6125098466873169,1011.829189736206
77.342,0.6134315729141235,1013.5255356439208
77.342,0.6142898797988892,1015.1825436673583
77.342,0.6153775453567505,1016.8443685745848
77.342,0.6163955926895142,1018.5511510638428
77.342,0.617437481880188,1020.354271228882
77.342,0.6184197664260864,1022.1341097889403
77.342,0.6193257570266724,1023.8593569993895
77.342,0.6203657388687134,1025.660068722534
77.342,0.6215296983718872,1027.4864704925535
77.342,0.6224976778030396,1029.2382105638428
77.342,0.6235038042068481,1030.89682421521
77.342,0.624491810798645,1032.6774655892334
77.342,0.6254431009292603,1034.3866565203857
77.342,0.6265398263931274,1036.189776685425
77.342,0.6275855302810669,1037.914221081909
77.342,0.6284619569778442,1039.6193979432371
77.342,0.6293636560440063,1041.322166362671
77.342,0.6303678750991821,1043.048216387085
77.342,0.6314655542373657,1044.8802378548585
77.342,0.6324797868728638,1046.6785411361084
77.342,0.6333876848220825,1048.4286755794678
77.342,0.6344157457351685,1050.251866093628
77.342,0.6353055238723755,1051.9714936063233
77.342,0.636421799659729,1053.7240364915774
77.342,0.6373535394668579,1055.4300161668702
77.342,0.6383758783340454,1057.1905871917722
77.342,0.639285683631897,1058.9904961009522
77.342,0.6403475999832153,1060.738222102417
77.342,0.6413818597793579,1062.449821475464
77.342,0.6424356698989868,1064.2176178260495
77.342,0.6432338953018188,1065.9348368968506
77.342,0.6442195177078247,1067.6512531536866
77.342,0.6453038454055786,1069.360444084839
77.342,0.6461178064346313,1071.0463534110108
77.342,0.6470557451248169,1072.79648785437
77.342,0.6481057405471802,1074.5923826937255
77.342,0.6489416360855103,1076.2935454852295
77.342,0.6499658823013306,1078.0356517889404
77.342,0.6509796380996704,1079.7095189056397
77.342,0.6519838571548462,1081.4741040003662
77.342,0.6528979539871216,1083.15037955896
77.342,0.6538616418838501,1084.8089932103271
77.342,0.6548138856887817,1086.5125644437255
77.342,0.6559152007102966,1088.2369084884645
77.342,0.6568378806114197,1089.9027474655152
77.342,0.6578115820884705,1091.6528819088746
77.342,0.6587476134300232,1093.3283546535035
77.342,0.6597656607627869,1095.086517236511
77.342,0.660763680934906,1096.8639473546752
77.342,0.6617535948753357,1098.514532866394
77.342,0.662773072719574,1100.323272729187
77.342,0.6637577414512634,1102.1159563126832
77.342,0.6647939085960388,1103.899006128601
77.342,0.6658520102500916,1105.5086481281128
77.342,0.6668857932090759,1107.2660078971558
77.342,0.6679639220237732,1108.9679735026243
77.342,0.6688737273216248,1110.6771644337766
77.342,0.6698092818260193,1112.3397921549683
77.342,0.6708397269248962,1114.0851097145387
77.342,0.6719178557395935,1115.8810045538942
77.342,0.6728295683860779,1117.5974208107302
77.342,0.6737880110740662,1119.2656682296754
77.342,0.6748237013816833,1121.0310561383667
77.342,0.6758837103843689,1122.7041204411012
77.342,0.6768273711204529,1124.5104518619996
77.342,0.6777920126914978,1126.1939527462766
77.342,0.6787576079368591,1127.9745941203005
77.342,0.6797637343406677,1129.7496157965695
77.342,0.6807937026023865,1131.5455106359252
77.342,0.6818999648094177,1133.3004619630738
77.342,0.6829575896263123,1135.0321316852414
77.342,0.6839036345481873,1136.7132241276245
77.342,0.6849297881126404,1138.5163442926637
77.342,0.6860355734825134,1140.3018025504762
77.342,0.6871098875999451,1141.9732612252808
77.342,0.6880297064781189,1143.7354378781129
77.342,0.6889776587486267,1145.4117134367066
77.342,0.6900658011436462,1147.2276786251832
77.342,0.6910857558250427,1149.0356156740113
77.342,0.6920236945152283,1150.8218767457886
77.342,0.6929778456687927,1152.5278564210817
77.342,0.6939138770103455,1154.272371166687
77.342,0.6948637366294861,1156.0024352609253
